session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
10593,67,64,961,4298,1,1,1,7,4,7,207
10594,4,1,1494,617,22,1924,49,664,1714,21,207
10595,1494,18,3,1524,666,1494,657,666,642,1524,207
10596,666,1494,1494,1494,419,443,7,7,1488,3,207
10597,443,1524,7,36,4008,10,10,22,3849,3,207
10598,238,159,36,18,36,3849,3857,36,3849,3849,207
10599,3857,10,36,3857,36,14,14,7,7,14,207
10600,7,46,3849,3857,3857,46,3849,3857,3849,3849,207
10601,3857,3849,3857,3849,3849,3849,3849,3857,3857,3849,207
10602,3849,3849,3849,3849,3857,3849,3849,3857,3849,3849,207
10603,3857,3849,3849,3849,3849,3857,3857,3849,3849,3849,207
10604,3857,3849,3849,3857,3849,3849,3857,3849,3849,3857,207
10605,3857,3849,3857,3849,3849,3849,2112,159,36,238,207
10606,36,159,238,36,36,36,159,238,36,4008,207
10607,4008,238,159,3849,36,3849,3857,36,3849,36,207
10608,238,36,159,36,238,36,159,3857,3849,3849,207
10609,3857,3849,3849,3849,3857,3849,3849,3849,3849,3849,207
10610,3857,3849,3849,3849,3849,3849,3849,3849,3857,3849,207
10611,3849,3849,3857,3849,3849,3849,3849,3849,3849,3857,207
10612,3849,3849,3857,3849,3857,3849,3849,3849,3857,3849,207
10613,238,36,159,36,238,159,36,238,159,36,207
10614,36,159,238,36,36,36,1,1,1,3857,207
10615,3849,3849,3849,3849,36,159,36,36,36,36,207
10616,238,3849,159,36,238,159,3849,3857,36,3857,207
10617,36,3849,238,3849,238,159,36,36,36,159,207
10618,36,36,3857,3849,3849,3857,3849,36,36,238,207
10619,36,36,238,36,3849,3857,36,3849,3849,1,207
10620,1,7,4,4,93,46,7,1,1,1,207
10621,168,190,4,46,168,190,93,291,4,291,207
10622,7,46,93,270,190,168,93,1,4,190,207
10623,46,168,93,1,4,1,4,1,4,65,207
10624,65,1,65,1,3908,1,3902,4153,1,3908,207
10625,3902,3908,3902,4354,4153,49,3908,3870,992,3902,207
10626,3973,4326,3958,3902,18,3973,22,3908,4072,3958,207
10627,3973,4072,501,750,500,305,287,636,3908,3989,207
10628,3902,992,3870,3958,636,3958,2217,992,7,1,207
10629,3902,3908,3973,287,3958,10,4,3902,3,10,207
10630,7,10,46,7,1,56,76,46,10,3,207
10631,173,1,65,4,1,65,1,1,1,1598,207
10632,195,1764,2026,4190,21,214,1,195,1764,21,207
10633,1598,195,195,1764,214,1764,21,214,195,22,207
10634,3,18,214,607,10,3,7,46,195,173,207
10635,14,14,7,1,1,7,65,1,7,65,207
10636,1,1,3896,1,3992,3992,3896,889,3992,3896,207
10637,3896,3896,711,3992,711,726,431,726,10,3896,207
10638,3,14,7,14,18,4230,22,3896,3,4314,207
10639,1,65,65,1,1,1,889,4207,993,726,207
10640,711,3896,607,3896,4286,739,739,783,4361,4379,207
10641,1,889,917,1,65,1,1,1,4056,4224,207
10642,4056,4200,4,4,4,4056,194,4,4,1,207
10643,1,65,65,1,1,1,3901,3901,3901,1,207
10644,3901,49,3901,4399,3511,4300,3901,276,2219,276,207
10645,3901,3,22,18,3901,1,1,7,4,93,207
10646,1,46,1,1,7,168,1,4,190,4,207
10647,46,168,190,93,7,291,4,46,270,900,207
10648,7,4,1,270,7,93,1,7,4,93,207
10649,1,65,7,1,93,65,65,93,1,7,207
10650,4,1,1,93,1,3981,10,3981,3978,22,207
10651,4,10,49,18,3,3981,3978,3978,3,10,207
10652,3981,3,4,14,3978,14,194,194,194,1,207
10653,7,1,4003,1,676,4003,4003,93,1,3954,207
10654,4405,1,1584,3954,1,3954,3954,7,1,7,207
10655,4,93,21,49,773,195,1,93,780,93,207
10656,773,780,21,214,195,849,431,214,780,4280,207
10657,4,214,4,214,46,93,195,214,1,46,207
10658,1,3954,1584,4,7,1,21,4083,4083,1,207
10659,7,4,1,4195,7,4,1,3925,3925,1,207
10660,46,3919,93,3919,3925,3919,1,3945,3945,3945,207
10661,3945,4299,3945,3919,3919,3919,1,1,3942,3942,207
10662,1,3942,4253,1,3942,1,3949,152,157,1,207
10663,134,3949,676,440,152,3,134,3949,2835,463,207
10664,3949,152,22,10,287,134,1,3,4234,173,207
10665,3963,18,134,4344,3986,3,287,2835,173,18,207
10666,2568,3963,22,776,18,396,152,13,3,3949,207
10667,3986,134,287,776,32,4343,22,3980,173,3986,207
10668,1,4148,4093,93,4093,4148,676,3942,3986,3980,207
10669,14,264,3980,14,3963,7,14,7,3963,4309,207
10670,3047,3102,7,14,7,3102,46,3123,426,3047,207
10671,3592,46,46,152,46,164,3980,1,463,1,207
10672,164,4,173,46,173,173,4,1,4,1,207
10673,168,900,46,168,46,93,190,1,1,7,207
10674,4,93,4,46,168,190,1,291,7,4,207
10675,168,190,4,291,46,900,270,455,93,93,207
10676,270,455,7,1,7,4,3925,1,93,7,207
10677,1,4,4374,4248,4078,3403,4189,1,4,7,207
10678,3403,4259,4333,4334,4078,4277,786,832,832,4240,207
10679,4239,3925,1,7,1,3925,1,4,1,1,207
10680,93,1,1,7,4,1,4,3939,10,4036,207
10681,3939,4194,4205,4085,7,3939,4036,1916,7,3,207
10682,22,18,1,3939,2465,619,49,4085,3,4087,207
10683,4087,2810,7,4036,4,46,46,93,7,1,207
10684,4171,4171,3939,46,4211,4097,4097,4,7,1,207
10685,1,3889,1,3889,1,4141,4141,1,93,3990,207
10686,4338,3990,4,3990,3889,3889,3889,3889,3889,3889,207
10687,3889,100,116,3990,3889,1,46,1,4279,1,207
10688,4336,46,4026,1,93,4026,21,4026,21,1,207
10689,4134,4134,3499,1,4,3499,2958,1,3499,3499,207
10690,93,2958,1,4155,4155,3499,2958,2958,1,1,207
10691,4040,1,4147,4040,4430,4244,4363,4040,4147,4291,207
10692,1,1,7,4,93,1,1,7,1,4,207
10693,93,1,93,900,1,4,46,190,1,190,207
10694,168,46,93,1,7,4,93,46,7,1,207
10695,1,1,168,4,1,190,46,168,190,93,207
10696,4,93,7,46,291,900,270,291,270,7,207
10697,93,93,900,7,4,93,168,1,93,190,207
10698,168,46,1,1,7,4,7,4,1,3876,207
10699,3876,17,17,1,1,1,17,17,3876,79,207
10700,3854,3854,3859,12,60,3854,344,97,53,12,207
10701,5,53,3854,12,83,12,83,12,3859,53,207
10702,12,12,3854,17,3854,12,125,44,44,1,207
10703,1,7,4,7,1,4,1,4089,21,4089,207
10704,7,1,4,1,4,7,4092,4,4092,21,207
10705,4000,1,3,22,3957,49,7,3,3,7,207
10706,18,46,22,3,18,46,3,1,93,46,207
10707,168,190,291,4,1,46,168,270,190,900,207
10708,4,4166,4166,291,93,190,4,7,1,900,207
10709,270,190,46,168,93,1,1,1,1,1,207
10710,1,1,93,4,4,93,1,46,10,49,207
10711,4,46,2561,18,22,10,168,3,22,18,207
10712,3,14,14,190,93,168,46,190,93,93,207
10713,93,93,14,93,93,93,93,93,93,291,207
10714,4,93,93,291,7,7,93,46,270,7,207
10715,900,1,900,93,4,270,93,168,190,46,207
10716,1,1,4,93,1,46,1,4,93,168,207
10717,190,46,168,190,93,93,93,4,291,93,207
10718,7,93,7,7,46,93,93,270,900,270,207
10719,93,900,168,1,46,4,93,190,168,46,207
10720,93,93,781,1,1,7,4,4,7,1,207
10721,563,1,1,1,7,4,93,4,46,4,207
10722,93,7,1,168,190,46,168,190,93,4,207
10723,291,291,46,7,900,270,7,7,93,270,207
10724,140,93,190,4,140,900,93,1,7,1,207
10725,93,168,46,190,4,4,1,7,3,22,207
10726,10,49,18,2561,18,3,22,14,14,3910,207
10727,14,93,4,1,4,1,4,65,65,56,207
10728,76,3932,3932,1024,3932,4,3932,4030,4030,3932,207
10729,4030,4,1,7,4,46,93,168,7,190,207
10730,1,4,1,46,168,291,4,190,270,93,207
10731,291,46,270,93,93,7,1,1,4,168,207
10732,93,46,190,4,76,56,1,1,7,4,207
10733,4,93,46,168,1,7,1,1,4,190,207
10734,291,190,46,168,4,93,291,270,93,46,207
10735,7,7,93,270,93,4,1,7,4,56,207
10736,76,190,93,168,46,1,1,4,93,46,207
10737,1,1,190,1,4,46,190,93,7,291,207
10738,4,291,93,270,93,270,1,7,93,46,207
10739,190,4,1,1,7,4,93,1,46,7,207
10740,1,46,93,4,4,93,7,4,46,168,207
10741,7,190,7,93,190,168,46,93,291,4,207
10742,93,93,291,270,93,7,93,1,270,7,207
10743,190,4,46,93,168,56,1,1,4,7,207
10744,93,46,7,1,168,1,1,190,4,291,207
10745,93,168,46,190,4,291,7,46,270,93,207
10746,93,93,93,4,1,270,7,168,93,190,207
10747,46,56,258,258,512,76,116,1,1,4,207
10748,7,1,93,46,7,168,1,4,190,1,207
10749,1,1,1,46,168,190,93,291,4,291,207
10750,270,93,7,46,270,7,56,7,455,93,207
10751,93,4,455,7,93,1,1,4123,168,46,207
10752,4,1,93,190,1,2059,1,3947,3947,13,207
10753,32,32,3947,32,3947,20,3947,20,1,2059,207
10754,1,3189,3189,1,1,3302,3539,1,3302,1,207
10755,3974,21,3922,3952,7,1,3952,7,46,3974,207
10756,3922,4,46,7,3952,3922,1,67,64,64,207
10757,92,123,64,67,7,1,1,3979,189,3979,207
10758,3037,189,317,3979,3297,3037,189,3979,1,3299,207
10759,189,3037,1,4375,1,1,21,842,961,842,207
10760,1299,842,619,3967,842,3,1,3977,143,4232,207
10761,49,3977,18,22,3,3977,3,7,854,854,207
10762,46,3977,1,3867,1,3988,3867,4271,4,3867,207
10763,3867,3867,3867,3867,1,3867,3867,4,854,1,207
10764,3988,3867,3867,3867,3867,3867,3867,3867,3867,1,207
10765,3867,3867,1,4380,1,3943,3943,3943,3943,36,207
10766,76,56,36,3943,1,4,7,36,1,7,207
10767,4,1,1,93,46,1,168,4,190,46,207
10768,168,190,93,291,4,93,270,93,7,46,207
10769,291,140,93,93,140,270,93,93,168,46,207
10770,190,4,1,1,1,1,7,4,3302,3539,207
10771,1,2370,4,4099,2370,7,1,4,7,3302,207
10772,7,1,3302,2370,2370,2370,2370,2370,3988,1,207
10773,3988,1,1099,1,1,7,1,4,2059,1,207
10774,1210,1,7,4,1,4269,3302,1,4222,1,207
10775,1,93,4,93,46,1,93,93,4,7,207
10776,4,168,190,46,168,190,93,291,4,270,207
10777,291,900,7,4,93,900,270,190,1,168,207
10778,190,93,46,1,4,93,1,46,4,93,207
10779,168,190,168,46,190,93,93,93,93,93,207
10780,4,291,46,291,7,93,270,93,900,93,207
10781,270,93,7,93,93,900,4,168,190,1,207
10782,46,1,4,4,1,4002,1,21,36,4002,207
10783,10,49,18,10,7,22,3,10,14,7,207
10784,14,46,14,36,21,36,10,46,4002,7,207
10785,14,18,3,22,36,22,3,18,7,36,207
10786,14,46,93,168,36,1,7,22,1,49,207
10787,3,18,14,1,36,1,7,14,18,3,207
10788,22,36,1,14,1,14,3847,21,22,3847,207
10789,18,1,3847,3847,3847,3869,3,750,507,46,207
10790,7,3847,321,14,3,321,3869,1035,4416,4362,207
10791,4121,4121,1231,4278,1,3,3847,22,3847,18,207
10792,3847,3,3847,10,7,4,3,3847,3847,14,207
10793,3847,18,3847,22,3847,3847,3,7,3,14,207
10794,3847,3869,3869,3,3847,3847,3847,22,3847,18,207
10795,3847,3847,3,3847,3,7,3847,3847,14,3847,207
10796,206,3847,3847,3847,206,3847,3847,3847,22,3847,207
10797,18,3847,3847,3,3869,3869,7,14,3869,3,207
10798,3,209,3847,3847,3847,3847,22,3847,18,3847,207
10799,3847,3,3,3847,3847,14,3847,3847,7,3847,207
10800,3847,3847,3847,3847,18,22,3847,3,3847,3869,207
10801,3869,7,14,487,4420,3,3847,3847,3847,22,207
10802,18,3847,3847,3,7,3,3847,14,3847,3847,207
10803,3847,3847,3847,3847,3847,18,22,3847,3847,3,207
10804,7,148,3,3847,3847,14,3847,18,22,3847,207
10805,3847,3847,3869,3,3,7,3847,426,426,875,207
10806,14,3847,3869,1923,3847,3869,164,3847,3847,3869,207
10807,3847,164,4307,3869,1972,3847,3847,3847,3847,22,207
10808,18,3869,3847,3,10,3869,7,294,14,683,207
10809,519,294,3,294,3,3847,3847,22,18,3847,207
10810,3847,3847,3,7,3847,3,3847,14,3847,3847,207
10811,3847,2606,3847,3847,3847,3847,18,3847,22,3847,207
10812,3,7,3847,18,22,3847,3847,14,3,3847,207
10813,3,3847,3847,14,3847,3847,7,3847,3847,3847,207
10814,3847,1,1,4,93,46,1,190,1,4,207
10815,190,46,4,93,291,7,291,270,93,46,207
10816,270,7,93,1,1,93,46,190,4,56,207
10817,1,1,7,4,4,93,46,1,1,168,207
10818,7,4,190,291,4,168,190,46,93,291,207
10819,93,7,270,900,93,46,270,93,900,4,207
10820,168,1,190,168,46,93,1,1,7,4,207
10821,93,4,46,168,1,93,168,7,4,46,207
10822,190,291,46,168,190,4,900,270,291,93,207
10823,270,455,93,7,455,7,7,1,4,4,207
10824,1,7,1,1956,107,429,1956,107,1956,7,207
10825,1,4,4,7,21,4069,1,223,196,290,207
10826,148,4069,431,612,4069,431,148,1,4172,4172,207
10827,93,93,93,93,93,93,93,93,900,93,207
10828,93,93,4,900,93,1,190,190,46,168,207
10829,93,1,1,7,1,4,7,93,4,46,207
10830,1,7,79,168,17,17,190,1,4,291,207
10831,7,1,190,168,46,4,270,900,1,17,207
10832,17,79,291,3859,3854,60,3854,97,344,12,207
10833,12,53,12,44,5,44,900,270,7,93,207
10834,4,190,1,83,3859,53,17,17,3854,125,207
10835,3854,63,44,34,30,87,88,66,63,78,207
10836,38,34,55,58,66,90,88,10,49,18,207
10837,3,71,88,118,58,22,10,30,103,17,207
10838,55,66,3,71,30,3787,10,3,55,5,207
10839,10,5,73,14,55,73,10,93,168,46,207
10840,190,14,1,93,4,46,190,291,1,93,207
10841,270,190,4,93,93,291,270,46,1,4,207
10842,93,46,190,56,1,1,93,4,46,168,207
10843,190,1,291,168,190,4,270,93,140,291,207
10844,93,93,140,1,270,93,168,46,190,4,207
10845,1,1,3302,1,3302,3539,1,3539,3302,3302,207
10846,3302,3302,3302,3302,3302,1,1459,64,1459,64,207
10847,123,92,64,1,67,64,64,123,92,64,207
10848,67,92,64,64,3302,3302,3302,1,65,1,207
10849,65,1,65,1,1,1,1,1,93,4,207
10850,46,168,190,291,1,270,93,46,168,190,207
10851,4,291,93,270,7,93,7,7,140,93,207
10852,140,93,455,93,455,7,93,93,7,1,207
10853,93,4,190,46,93,168,1,1,46,4,207
10854,93,168,190,1,291,270,168,190,93,7,207
10855,46,291,4,270,455,93,93,93,7,1,207
10856,455,93,4,190,46,168,93,1,1,93,207
10857,4,46,168,190,291,168,190,46,1,93,207
10858,7,270,4,291,140,270,7,93,93,140,207
10859,1,168,190,4,93,46,1,4,46,93,207
10860,168,190,291,1,168,190,270,93,7,4,207
10861,291,46,455,93,93,93,7,270,455,1,207
10862,4,190,93,168,46,1,93,4,46,168,207
10863,190,291,1,46,168,270,93,7,190,4,207
10864,93,93,1,7,270,291,93,4,190,46,207
10865,168,93,1,1,46,4,93,168,190,1,207
10866,291,46,168,270,93,7,190,4,93,291,207
10867,270,7,93,140,93,140,93,93,93,93,207
10868,93,93,93,93,93,93,93,93,93,93,207
10869,93,93,93,93,93,93,7,93,93,93,207
10870,93,93,455,7,93,455,93,93,93,93,207
10871,7,93,93,1,4,93,168,46,190,1,207
10872,1,7,1,278,278,7,1,1,1,1,207
10873,1,1,4,93,46,168,190,291,1,168,207
10874,190,4,93,7,270,46,291,270,7,1,207
10875,93,4,93,168,46,190,3302,3539,3302,3539,207
10876,3302,3539,3302,3302,3539,3302,3302,3539,3302,3302,207
10877,32,3539,13,32,32,20,3302,3539,3302,1,207
10878,1,1,1,2370,4,2370,4099,2370,2370,7,207
10879,3539,3302,7,1,1,247,284,295,212,247,207
10880,295,212,247,295,295,284,284,295,247,295,207
10881,212,686,247,284,247,574,1709,284,247,483,207
10882,610,452,574,1709,247,295,483,574,3,295,207
10883,295,295,219,219,295,219,295,219,212,284,207
10884,212,247,219,284,1,212,1,284,247,212,207
10885,284,483,284,610,1,452,3,483,284,1,207
10886,483,284,284,247,483,219,284,610,284,247,207
10887,284,483,1,1,1210,1,1210,1,3302,1,207
10888,1,1210,1,1,1,4377,1210,1210,4,21,207
10889,1210,1210,1,1210,21,1,4,1210,1,1,207
10890,46,4,93,168,190,1,291,7,46,168,207
10891,190,4,270,93,291,140,7,46,455,270,207
10892,93,93,140,455,93,3189,1,1,1,93,207
10893,93,93,1,4,93,168,46,190,1,1,207
10894,93,4,46,168,1,4,46,168,93,116,207
10895,116,1,4,1,7,4,1,7,4,18,207
10896,49,10,3,22,2561,22,18,3,22,3,207
10897,18,22,3,3910,14,14,18,22,3,22,207
10898,18,3,18,22,3,3910,14,22,3,1,207
10899,18,14,56,76,1,18,22,1,3,1,207
10900,14,14,22,18,3,14,18,1,22,3,207
10901,14,14,1614,1907,47,1614,159,36,238,36,207
10902,36,1614,1,64,1,67,92,123,64,92,207
10903,67,64,1,1,4,1,1,7,4,4,207
10904,93,46,1,49,18,10,22,3,2561,1,207
10905,14,1,7,1,168,1,14,46,168,1,207
10906,1,3888,3866,1,3888,3866,3888,22,3,18,207
10907,190,3866,4,93,168,46,4,18,190,291,207
10908,4112,3866,3888,22,3,291,3866,3888,270,93,207
10909,3866,56,7,93,46,3866,93,7,93,1,207
10910,7,4,3866,3866,4125,1,1,1,65,65,207
10911,1,93,168,190,46,4,1,1,93,4,207
10912,46,168,190,291,1,46,7,190,4,270,207
10913,93,291,7,7,93,270,1,93,46,190,207
10914,4,168,1,1,1,1,4,4,93,93,207
10915,4,46,168,190,46,168,190,93,93,93,207
10916,93,4,291,93,291,7,93,7,46,93,207
10917,270,900,93,270,7,7,7,93,900,168,207
10918,46,93,4,1,46,190,168,93,1,79,207
10919,1,1,17,17,44,44,17,17,79,3854,207
10920,3854,3854,3854,60,44,3859,3854,3854,60,12,207
10921,3854,12,12,3854,12,3854,12,344,12,3854,207
10922,97,12,12,3854,53,53,51,106,3854,17,207
10923,12,106,83,106,3854,86,12,3854,3859,17,207
10924,3854,125,339,44,93,1,1,4,4,93,207
10925,1,4,46,93,46,168,190,46,168,190,207
10926,93,93,4,7,291,93,7,291,270,7,207
10927,900,4,900,93,190,93,270,1,4,46,207
10928,168,93,1,4,4,1,2561,3,49,10,207
10929,22,22,18,3,93,46,14,18,14,22,207
10930,3,3910,14,14,190,46,7,93,291,190,207
10931,157,285,1,291,285,4,270,46,93,93,207
10932,4,7,7,56,93,7,93,270,7,93,207
10933,93,93,93,1,93,4,190,46,93,285,207
10934,285,285,4,1,3,480,272,338,272,1709,207
10935,1709,1,1,4,7,46,93,7,1,168,207
10936,1,4,190,168,46,190,291,93,4,291,207
10937,7,270,93,46,93,93,455,93,270,93,207
10938,7,455,4,1,93,168,46,190,4,56,207
10939,116,1,1,7,4,93,4,46,7,168,207
10940,1,190,1,4,46,168,190,93,4,291,207
10941,93,93,291,270,93,7,1,93,270,4,207
10942,1,56,4,190,93,93,168,46,1,190,207
10943,46,168,1,93,190,168,1,46,1,93,207
10944,1,1,1,1,3881,3881,3881,3881,3881,3881,207
10945,3881,3881,3881,3881,3881,1,1,1,4,93,207
10946,4,46,168,190,291,7,1,46,168,190,207
10947,270,93,4,291,270,140,7,455,20,140,207
10948,140,7,140,7,140,140,140,140,4,140,207
10949,93,455,7,93,20,1,93,46,190,4,207
10950,168,1,1,1,64,67,1,123,92,64,207
10951,1,3876,1,3876,17,1,17,17,3876,17,207
10952,79,60,3848,3859,53,97,44,17,3848,53,207
10953,51,83,44,60,344,86,106,3848,17,53,207
10954,339,51,12,125,44,12,34,30,1,1,207
10955,4297,3472,1,1,1,4434,1,4,93,4,207
10956,46,168,46,190,4,291,270,93,93,190,207
10957,291,270,1,168,46,190,4,93,1,1,207
10958,4,1,93,46,168,190,291,1,270,93,207
10959,46,168,1,49,1,21,4000,22,3,18,207
10960,4,4419,321,2135,487,421,46,46,46,7,207
10961,4272,190,4000,3957,1,18,22,7,3957,3,207
10962,18,4000,1,22,660,3,4,7,291,93,207
10963,270,19,19,47,1,19,9,11,93,8,207
10964,6,561,6,561,8,11,9,8,19,6,207
10965,19,11,9,6,8,1,1,93,1,7,207
10966,1,3858,4098,93,3858,4091,4011,4114,21,3983,207
10967,3858,226,21,3,3858,4096,4127,419,410,4104,207
10968,4011,3858,4022,3858,3,4022,3858,3858,3858,3858,207
10969,164,3858,4077,3903,4,164,93,4,1,3898,207
10970,93,168,46,190,1,4054,4,3898,7,3898,207
10971,3898,3898,3898,4,4054,1,4,3898,3898,1,207
10972,1,93,1,1,4,93,46,168,190,1,207
10973,291,46,270,93,168,190,7,4,291,1,207
10974,7,270,93,190,168,93,46,4,1,1,207
10975,4,93,46,4,46,1,168,93,1,1,207
10976,4,93,46,168,190,46,291,1,270,93,207
10977,7,168,4,190,291,270,7,93,1,4,207
10978,4,93,190,168,93,46,1,1,1,1,207
10979,64,67,67,92,1,19,19,6,8,1,207
10980,19,8,6,6,19,8,8,6,6,2059,207
10981,8,19,2059,6,8,1,1,7,4,93,207
10982,4,46,7,168,1,1,190,1,4,46,207
10983,168,190,93,7,291,4,291,93,270,93,207
10984,56,7,46,270,7,93,1,93,4,93,207
10985,168,46,190,4,1,1,4,4,93,46,207
10986,1,190,1,1,190,93,291,7,46,4,207
10987,4,291,270,93,56,93,46,270,93,7,207
10988,93,7,140,40,93,140,40,7,93,40,207
10989,7,93,93,854,854,4,4,854,93,854,207
10990,93,93,7,1,4,93,46,190,1,7,207
10991,7,1,1,1,1,4,46,93,168,190,207
10992,1,4,46,291,1,168,79,190,7,17,207
10993,270,93,17,4,1,1,44,17,17,44,207
10994,17,79,3848,3859,291,12,60,12,44,3848,207
10995,12,3848,12,12,53,46,344,97,17,53,207
10996,86,51,51,56,83,3848,3848,106,53,93,207
10997,3848,17,3859,3848,12,51,125,339,44,30,207
10998,34,63,78,38,34,182,10,34,66,66,207
10999,58,30,49,10,103,17,66,22,30,18,207
11000,3,66,90,3,58,118,10,14,3,73,207
11001,73,14,10,16,270,16,7,7,98,93,207
11002,93,1,190,46,168,93,4,867,1,1,207
11003,93,46,4,168,190,291,1,93,46,168,207
11004,270,93,7,190,4,93,291,1,270,7,207
11005,93,190,4,46,168,93,93,93,1,1,207
11006,168,93,46,190,93,93,291,46,1,270,207
11007,93,4,93,4,168,46,190,1,1,1,207
11008,1,93,4,46,168,190,1,1,291,93,207
11009,46,168,270,93,190,7,4,93,291,270,207
11010,7,93,93,93,93,4,291,93,93,7,207
11011,93,1,270,93,93,168,46,190,4,1,207
11012,1,1,1,1,1,1,1,4,93,1,207
11013,46,46,1,4,168,1,1,4,1,3975,207
11014,4,1,3909,3,3909,3,3909,3909,3909,4,207
11015,3909,3975,4,3909,46,168,190,93,93,93,207
11016,93,291,93,4,7,7,46,93,270,93,207
11017,900,7,140,140,7,7,270,7,1,79,207
11018,7,93,7,1,7,46,46,17,93,3975,207
11019,3975,46,7,17,93,44,17,17,79,3848,207
11020,3848,3848,3848,7,60,60,93,12,3859,3848,207
11021,93,7,7,12,93,12,12,3848,12,3848,207
11022,344,93,3848,97,3848,53,3848,106,51,17,207
11023,83,106,3848,53,106,86,3848,93,3848,3848,207
11024,3848,17,3848,12,339,3848,125,12,900,93,207
11025,93,900,4,93,1,4,190,168,46,93,207
11026,168,93,93,168,46,1,1,4,93,46,207
11027,1,4,93,46,168,190,46,168,93,190,207
11028,7,291,4,93,7,291,270,900,7,1,207
11029,1,4,1,3953,3953,1,4,3953,3953,3953,207
11030,93,270,93,7,93,7,93,7,93,900,207
11031,93,900,1,168,4,46,46,190,168,93,207
11032,93,1,1,7,4,4,93,1,46,7,207
11033,168,1,1,190,1,4,93,190,168,46,207
11034,4,93,291,46,270,93,7,7,7,56,207
11035,93,291,93,270,93,455,93,7,455,93,207
11036,7,93,7,93,1,93,270,7,4,4,207
11037,93,168,190,46,93,1,19,19,1,19,207
11038,561,6,8,19,8,6,8,19,6,8,207
11039,19,8,6,19,8,6,19,8,6,8,207
11040,19,6,8,6,19,19,8,6,8,6,207
11041,6,19,6,8,6,19,1,1,93,4,207
11042,46,168,190,291,7,1,46,270,93,168,207
11043,190,4,93,291,455,270,7,93,93,1,207
11044,93,7,4,4,93,190,46,168,93,1,207
11045,4,4,7,46,93,1,168,1,7,190,207
11046,4,46,190,291,168,93,4,93,291,7,207
11047,46,270,93,93,93,4,93,270,1,4,207
11048,190,46,168,93,76,56,1,1,93,4,207
11049,46,168,190,291,1,46,168,270,93,4,207
11050,190,7,291,270,7,7,7,93,93,1,207
11051,4,190,46,168,93,1,1,93,4,46,207
11052,168,190,291,93,270,1,140,7,46,168,207
11053,93,190,7,1,291,270,93,140,46,4,207
11054,190,168,93,1,1,4,7,93,46,7,207
11055,1,168,1,190,1,4,46,291,190,168,207
11056,4,291,7,46,455,270,93,93,56,7,207
11057,270,455,455,7,7,7,93,93,1,4,207
11058,7,93,93,168,190,4,46,1,1,4,207
11059,7,93,7,46,168,1,1,4,190,4,207
11060,46,168,291,190,93,93,270,93,291,46,207
11061,270,7,7,455,93,93,140,93,93,7,207
11062,1,455,140,93,1,4,168,93,190,4,207
11063,46,56,1,1,93,4,46,168,190,291,207
11064,1,270,93,7,46,190,168,4,291,270,207
11065,7,93,93,93,455,93,7,1,93,4,207
11066,190,46,168,93,1,1,7,4,4,4,207
11067,1,7,56,76,1,1,4,7,93,46,207
11068,7,1,168,1,4,190,190,291,93,168,207
11069,46,4,291,270,93,7,455,46,93,93,207
11070,455,270,7,1,1,4,4,93,168,46,207
11071,190,56,1,4,7,93,46,4,7,168,207
11072,1,1,190,4,46,168,291,190,93,93,207
11073,4,291,93,7,46,270,93,56,270,93,207
11074,93,93,93,1,270,93,4,190,46,4,207
11075,93,168,1,1,4,21,4,1,21,56,207
11076,1,1,4,93,46,190,1,4,7,291,207
11077,190,46,93,270,4,7,46,93,291,270,207
11078,1,1,1,21,7,93,1,1,3995,1,207
11079,3995,3995,4285,4,3995,4219,46,46,93,4,207
11080,1,4,4,190,46,93,1,1,4,93,207
11081,46,1,168,1,79,1,93,17,46,168,207
11082,17,1,190,4,291,1,168,190,46,270,207
11083,93,1,44,44,17,17,3859,79,3848,44,207
11084,3848,3848,3848,60,97,53,344,53,106,17,207
11085,12,83,3848,106,3848,12,12,86,53,51,207
11086,17,51,3848,125,12,3859,339,4,93,291,207
11087,270,44,30,1,4,168,46,34,93,190,207
11088,1,1,93,4,46,168,190,1,46,168,207
11089,190,4,93,93,93,93,93,291,270,7,207
11090,93,291,93,1,270,7,1,4,3876,190,207
11091,46,1,3876,17,17,44,17,168,93,1,207
11092,3876,79,1,3848,12,3848,12,60,44,17,207
11093,51,106,86,44,3848,83,3848,142,38,5,207
11094,5,12,12,3859,4005,142,3905,3852,3872,3852,207
11095,2770,3868,3860,3852,3868,3860,3868,3860,3852,4062,207
11096,125,3852,93,3868,3852,3852,2770,3860,12,3848,207
11097,3852,3905,3852,5,3852,2770,3905,3868,2770,3852,207
11098,3868,3905,3868,2770,3848,12,3868,3868,3852,17,207
11099,4005,51,125,3848,78,34,30,339,44,63,207
11100,18,34,118,66,87,22,49,10,58,63,207
11101,38,90,3,10,30,71,3,44,17,103,207
11102,3,30,71,10,73,14,73,73,14,10,207
11103,16,16,4,1,1,4,7,93,46,1,207
11104,168,1,190,4,168,93,46,190,7,291,207
11105,93,4,291,7,46,717,93,270,93,4,207
11106,270,93,717,1,93,168,46,190,4,76,207
11107,56,1,1,7,93,4,46,168,190,291,207
11108,1,46,168,7,270,190,4,93,717,291,207
11109,270,7,455,7,7,717,93,93,455,7,207
11110,93,1,190,93,168,46,4,1,1,4,207
11111,4,93,46,1,7,1,168,1,190,190,207
11112,4,46,168,190,93,4,7,291,291,1,207
11113,79,270,93,17,1,7,17,17,17,79,207
